query_id,query_text,tau_method,rank,doc_id,title,score
17,What happens if I accidentally put regular gas in a premium car?,Cosine,20,pk_19969,Service Agreement Red Flags,0.492842
17,What happens if I accidentally put regular gas in a premium car?,Cosine,21,pk_00475,Evaluate Experimental Controls,0.492214
17,What happens if I accidentally put regular gas in a premium car?,Cosine,22,pk_08376,Adapt automotive technical content,0.491786
17,What happens if I accidentally put regular gas in a premium car?,Cosine,23,pk_03795,WHAT TO EXPECT DURING AUDIT???,0.491473
17,What happens if I accidentally put regular gas in a premium car?,Cosine,24,pk_16382,backdoor in app,0.491137
17,What happens if I accidentally put regular gas in a premium car?,Cosine,25,pk_09490,card stolen,0.489148
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,1,pk_12883,breach of contract question,0.521876
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,2,pk_18840,Write Database Migration Script,0.451591
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,3,pk_02182,Analyze tax implications of {{asset_class}},0.451161
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,4,pk_15734,simple nda question,0.449075
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,5,pk_06160,breach of contraact,0.447675
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,6,pk_15822,breaking contract,0.446826
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,7,pk_01921,nda penlaty question,0.446054
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,8,pk_10528,crypto stuff and taxes?? idk,0.442029
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,9,pk_01727,gimme stuff,0.441942
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,10,pk_15375,car sale contract urgent,0.440193
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,11,pk_00483,Hope you can help an old man out here,0.436859
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,12,pk_11244,Ethereum Network Fee Analysis,0.433301
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,13,pk_04640,weird error,0.433181
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,14,pk_12516,Localize safety warning label,0.432263
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,15,pk_01247,wut does encrptn mean,0.432207
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,16,pk_10669,product liablity question,0.431469
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,17,pk_19823,legal research on trademark,0.428353
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,18,pk_07507,tax ??,0.423413
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,19,pk_15842,CRYPTOCURRENCY WALLET GOT EMPTIED HELP,0.423338
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,20,pk_19969,Service Agreement Red Flags,0.422856
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,21,pk_00475,Evaluate Experimental Controls,0.422231
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,22,pk_08376,Adapt automotive technical content,0.421805
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,23,pk_03795,WHAT TO EXPECT DURING AUDIT???,0.421494
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,24,pk_16382,backdoor in app,0.421159
17,What happens if I accidentally put regular gas in a premium car?,Hybrid,25,pk_09490,card stolen,0.419180
17,What happens if I accidentally put regular gas in a premium car?,Taumode,1,pk_12883,breach of contract question,0.449286
17,What happens if I accidentally put regular gas in a premium car?,Taumode,2,pk_18840,Write Database Migration Script,0.376729
17,What happens if I accidentally put regular gas in a premium car?,Taumode,3,pk_02182,Analyze tax implications of {{asset_class}},0.376293
17,What happens if I accidentally put regular gas in a premium car?,Taumode,4,pk_15734,simple nda question,0.374183
17,What happens if I accidentally put regular gas in a premium car?,Taumode,5,pk_06160,breach of contraact,0.372768
17,What happens if I accidentally put regular gas in a premium car?,Taumode,6,pk_15822,breaking contract,0.371910
17,What happens if I accidentally put regular gas in a premium car?,Taumode,7,pk_01921,nda penlaty question,0.371131
17,What happens if I accidentally put regular gas in a premium car?,Taumode,8,pk_10528,crypto stuff and taxes?? idk,0.367072
17,What happens if I accidentally put regular gas in a premium car?,Taumode,9,pk_01727,gimme stuff,0.366984
17,What happens if I accidentally put regular gas in a premium car?,Taumode,10,pk_15375,car sale contract urgent,0.365224
17,What happens if I accidentally put regular gas in a premium car?,Taumode,11,pk_00483,Hope you can help an old man out here,0.361873
17,What happens if I accidentally put regular gas in a premium car?,Taumode,12,pk_11244,Ethereum Network Fee Analysis,0.358305
17,What happens if I accidentally put regular gas in a premium car?,Taumode,13,pk_04640,weird error,0.358184
17,What happens if I accidentally put regular gas in a premium car?,Taumode,14,pk_12516,Localize safety warning label,0.357264
17,What happens if I accidentally put regular gas in a premium car?,Taumode,15,pk_01247,wut does encrptn mean,0.357209
17,What happens if I accidentally put regular gas in a premium car?,Taumode,16,pk_10669,product liablity question,0.356469
17,What happens if I accidentally put regular gas in a premium car?,Taumode,17,pk_19823,legal research on trademark,0.353354
17,What happens if I accidentally put regular gas in a premium car?,Taumode,18,pk_07507,tax ??,0.348426
17,What happens if I accidentally put regular gas in a premium car?,Taumode,19,pk_15842,CRYPTOCURRENCY WALLET GOT EMPTIED HELP,0.348351
17,What happens if I accidentally put regular gas in a premium car?,Taumode,20,pk_19969,Service Agreement Red Flags,0.347871
17,What happens if I accidentally put regular gas in a premium car?,Taumode,21,pk_00475,Evaluate Experimental Controls,0.347249
17,What happens if I accidentally put regular gas in a premium car?,Taumode,22,pk_08376,Adapt automotive technical content,0.346826
17,What happens if I accidentally put regular gas in a premium car?,Taumode,23,pk_03795,WHAT TO EXPECT DURING AUDIT???,0.346515
17,What happens if I accidentally put regular gas in a premium car?,Taumode,24,pk_16382,backdoor in app,0.346183
17,What happens if I accidentally put regular gas in a premium car?,Taumode,25,pk_09490,card stolen,0.344216
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,1,pk_12853,feedback for my boss,0.698735
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,2,pk_19450,coworker drama at work,0.691993
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,3,pk_19675,help my manager is micromanaging me and i think i need to talk to HR,0.665381
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,4,pk_03327,whistleblower howto,0.651199
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,5,pk_19833,confidentialaty agreement for employes,0.648198
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,6,pk_11748,scared to sign paper,0.646454
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,7,pk_07245,my coworker is annoying and i dont know if i should tell HR or just deal with it,0.643434
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,8,pk_06376,need to terminate someone but im scared lol,0.642752
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,9,pk_02327,Resolve workplace conflict between employees,0.642259
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,10,pk_18309,coworker drama,0.642240
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,11,pk_05099,Handle team member conflict as HR partner,0.628331
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,12,pk_09667,Hello there! Sorry to disturb you with this matter,0.625256
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,13,pk_11707,Mediate Workplace Conflict,0.623010
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,14,pk_15280,workplace harassment situation,0.621000
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,15,pk_06488,my coworker keeps writing bad code and i dont know how to approach the code review,0.620925
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,16,pk_02939,Role-Play Difficult Conversation,0.617305
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,17,pk_19641,data breech at my work,0.616598
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,18,pk_19858,client project that keeps expanding and i said yes to everything because im bad at saying no,0.614370
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,19,pk_00256,Role-play delivering constructive feedback,0.614128
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,20,pk_10644,Act as HR manager giving feedback,0.612041
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,21,pk_09479,pip situation,0.611232
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,22,pk_09626,work vibes are weird,0.611034
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,23,pk_02531,experiment q,0.610569
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,24,pk_13328,harrrasment complant howto,0.609943
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Cosine,25,pk_18003,writing job responsibilities for my own job,0.607746
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,1,pk_12853,feedback for my boss,0.639794
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,2,pk_19450,coworker drama at work,0.632314
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,3,pk_19675,help my manager is micromanaging me and i think i need to talk to HR,0.603039
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,4,pk_03327,whistleblower howto,0.587600
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,5,pk_19833,confidentialaty agreement for employes,0.584348
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,6,pk_11748,scared to sign paper,0.582460
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,7,pk_07245,my coworker is annoying and i dont know if i should tell HR or just deal with it,0.579195
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,8,pk_06376,need to terminate someone but im scared lol,0.578458
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,9,pk_02327,Resolve workplace conflict between employees,0.577926
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,10,pk_18309,coworker drama,0.577905
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,11,pk_05099,Handle team member conflict as HR partner,0.562942
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,12,pk_09667,Hello there! Sorry to disturb you with this matter,0.559648
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,13,pk_11707,Mediate Workplace Conflict,0.557247
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,14,pk_15280,workplace harassment situation,0.555099
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,15,pk_06488,my coworker keeps writing bad code and i dont know how to approach the code review,0.555019
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,16,pk_02939,Role-Play Difficult Conversation,0.551158
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,17,pk_19641,data breech at my work,0.550405
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,18,pk_19858,client project that keeps expanding and i said yes to everything because im bad at saying no,0.548033
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,19,pk_00256,Role-play delivering constructive feedback,0.547775
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,20,pk_10644,Act as HR manager giving feedback,0.545556
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,21,pk_09479,pip situation,0.544697
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,22,pk_09626,work vibes are weird,0.544486
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,23,pk_02531,experiment q,0.543992
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,24,pk_13328,harrrasment complant howto,0.543328
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Hybrid,25,pk_18003,writing job responsibilities for my own job,0.540997
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,1,pk_12853,feedback for my boss,0.576642
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,2,pk_19450,coworker drama at work,0.568372
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,3,pk_19675,help my manager is micromanaging me and i think i need to talk to HR,0.536244
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,4,pk_03327,whistleblower howto,0.519458
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,5,pk_19833,confidentialaty agreement for employes,0.515936
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,6,pk_11748,scared to sign paper,0.513895
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,7,pk_07245,my coworker is annoying and i dont know if i should tell HR or just deal with it,0.510367
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,8,pk_06376,need to terminate someone but im scared lol,0.509571
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,9,pk_02327,Resolve workplace conflict between employees,0.508997
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,10,pk_18309,coworker drama,0.508975
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,11,pk_05099,Handle team member conflict as HR partner,0.492883
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,12,pk_09667,Hello there! Sorry to disturb you with this matter,0.489355
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,13,pk_11707,Mediate Workplace Conflict,0.486787
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,14,pk_15280,workplace harassment situation,0.484491
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,15,pk_06488,my coworker keeps writing bad code and i dont know how to approach the code review,0.484406
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,16,pk_02939,Role-Play Difficult Conversation,0.480286
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,17,pk_19641,data breech at my work,0.479483
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,18,pk_19858,client project that keeps expanding and i said yes to everything because im bad at saying no,0.476957
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,19,pk_00256,Role-play delivering constructive feedback,0.476682
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,20,pk_10644,Act as HR manager giving feedback,0.474321
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,21,pk_09479,pip situation,0.473409
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,22,pk_09626,work vibes are weird,0.473185
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,23,pk_02531,experiment q,0.472659
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,24,pk_13328,harrrasment complant howto,0.471954
18,"I think my coworker is stealing my ideas, how do I bring this up to HR?",Taumode,25,pk_18003,writing job responsibilities for my own job,0.469479
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,1,pk_10679,Debug Memory Leak in Service,0.613475
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,2,pk_12516,Localize safety warning label,0.579459
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,3,pk_00220,email leak check,0.573015
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,4,pk_15832,SUPPORT CALL SCRIPT FOR COMPLAINTS,0.564577
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,5,pk_08702,TECH SUPPORT SCRIPT FOR BUGS,0.564423
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,6,pk_06016,Debug Memory Leak in Node.js,0.563927
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,7,pk_04503,Create scene with emotional stakes,0.560743
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,8,pk_01097,Troubleshoot VPN connection issues,0.560195
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,9,pk_16680,help,0.559102
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,10,pk_12094,need help,0.559102
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,11,pk_08694,fix this,0.555303
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,12,pk_14068,bass is mudyy,0.555081
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,13,pk_12544,Technical Troubleshooting Guide,0.548332
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,14,pk_17237,Mixing tips for home studios,0.544515
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,15,pk_11790,Debug Python Memory Leak,0.543604
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,16,pk_02243,custmer got a broken produt,0.541911
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,17,pk_01031,Generate self-service troubleshooting guide,0.541099
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,18,pk_15711,lab equipment question maybe,0.541051
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,19,pk_02940,Debug Python Memory Leak in Web App,0.539356
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,20,pk_05149,how to apoligze,0.537487
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,21,pk_04409,Password Reset Troubleshooting,0.537086
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,22,pk_11347,code broken,0.537085
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,23,pk_04772,fix code,0.537085
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,24,pk_12558,struggling w plot holes,0.535685
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Cosine,25,pk_14983,Debug memory leak,0.534794
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,1,pk_10679,Debug Memory Leak in Service,0.547081
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,2,pk_12516,Localize safety warning label,0.511227
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,3,pk_00220,email leak check,0.504508
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,4,pk_15832,SUPPORT CALL SCRIPT FOR COMPLAINTS,0.495745
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,5,pk_08702,TECH SUPPORT SCRIPT FOR BUGS,0.495585
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,6,pk_06016,Debug Memory Leak in Node.js,0.495071
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,7,pk_04503,Create scene with emotional stakes,0.491776
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,8,pk_01097,Troubleshoot VPN connection issues,0.491209
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,9,pk_12094,need help,0.490080
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,10,pk_16680,help,0.490080
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,11,pk_08694,fix this,0.486159
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,12,pk_14068,bass is mudyy,0.485931
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,13,pk_12544,Technical Troubleshooting Guide,0.478986
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,14,pk_17237,Mixing tips for home studios,0.475069
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,15,pk_11790,Debug Python Memory Leak,0.474136
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,16,pk_02243,custmer got a broken produt,0.472403
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,17,pk_01031,Generate self-service troubleshooting guide,0.471572
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,18,pk_15711,lab equipment question maybe,0.471523
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,19,pk_02940,Debug Python Memory Leak in Web App,0.469789
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,20,pk_05149,how to apoligze,0.467880
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,21,pk_04409,Password Reset Troubleshooting,0.467471
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,22,pk_04772,fix code,0.467470
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,23,pk_11347,code broken,0.467470
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,24,pk_12558,struggling w plot holes,0.466041
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Hybrid,25,pk_14983,Debug memory leak,0.465133
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,1,pk_10679,Debug Memory Leak in Service,0.475944
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,2,pk_12516,Localize safety warning label,0.438121
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,3,pk_00220,email leak check,0.431107
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,4,pk_15832,SUPPORT CALL SCRIPT FOR COMPLAINTS,0.421996
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,5,pk_08702,TECH SUPPORT SCRIPT FOR BUGS,0.421830
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,6,pk_06016,Debug Memory Leak in Node.js,0.421297
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,7,pk_04503,Create scene with emotional stakes,0.417883
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,8,pk_01097,Troubleshoot VPN connection issues,0.417296
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,9,pk_12094,need help,0.416128
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,10,pk_16680,help,0.416128
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,11,pk_08694,fix this,0.412077
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,12,pk_14068,bass is mudyy,0.411841
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,13,pk_12544,Technical Troubleshooting Guide,0.404687
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,14,pk_17237,Mixing tips for home studios,0.400664
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,15,pk_11790,Debug Python Memory Leak,0.399706
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,16,pk_02243,custmer got a broken produt,0.397930
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,17,pk_01031,Generate self-service troubleshooting guide,0.397078
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,18,pk_15711,lab equipment question maybe,0.397028
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,19,pk_02940,Debug Python Memory Leak in Web App,0.395254
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,20,pk_05149,how to apoligze,0.393302
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,21,pk_04409,Password Reset Troubleshooting,0.392883
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,22,pk_04772,fix code,0.392882
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,23,pk_11347,code broken,0.392882
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,24,pk_12558,struggling w plot holes,0.391423
19,How do I fix a leaky faucet in my kitchen without calling a plumber?,Taumode,25,pk_14983,Debug memory leak,0.390497
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,1,pk_09806,SIEM alerts make no sence,0.553807
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,2,pk_08004,Analyze Weekly Food Journal,0.534556
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,3,pk_02677,hel;p my phone is acting wierd,0.525699
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,4,pk_00207,GIVE ME TRANSLATION ALTERNATIVES NOW,0.519409
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,5,pk_12069,Root Cause Nutrition Analysis,0.518538
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,6,pk_08575,my comuter is acting weird,0.518349
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,7,pk_15535,help computer acting weird,0.517843
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,8,pk_17531,how to know if comp is bugged,0.516683
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,9,pk_15221,malware signs,0.512098
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,10,pk_16100,react useeffect infinite loop,0.508643
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,11,pk_12100,urgent help needed,0.507321
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,12,pk_06014,Analyze Patient Symptoms,0.505199
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,13,pk_02985,REPLY TO THIS MAD CUSTOMER ASAP,0.502875
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,14,pk_02359,Hoping you can help an old fellow,0.501256
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,15,pk_10079,got a virus,0.500641
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,16,pk_17578,reserch proposal ideas,0.499961
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,17,pk_15211,virus help,0.499788
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,18,pk_13309,Curious question about public wifi safety,0.498733
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,19,pk_11078,app crashing,0.497799
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,20,pk_14024,Conduct Health Risk Assessment,0.496047
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,21,pk_16608,my comuter has a virus??,0.495792
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,22,pk_16921,Review medication safety,0.494851
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,23,pk_06643,Conduct competitor pricing audit,0.493492
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,24,pk_14057,my mix sounds bad,0.492085
20,"My dog keeps eating grass and throwing up, should I be worried?",Cosine,25,pk_03632,Question about risks of my home bakery business,0.491928
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,1,pk_09806,SIEM alerts make no sence,0.484618
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,2,pk_08004,Analyze Weekly Food Journal,0.464890
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,3,pk_02677,hel;p my phone is acting wierd,0.455884
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,4,pk_00207,GIVE ME TRANSLATION ALTERNATIVES NOW,0.449515
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,5,pk_12069,Root Cause Nutrition Analysis,0.448634
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,6,pk_08575,my comuter is acting weird,0.448444
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,7,pk_15535,help computer acting weird,0.447933
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,8,pk_17531,how to know if comp is bugged,0.446761
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,9,pk_15221,malware signs,0.442139
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,10,pk_16100,react useeffect infinite loop,0.438664
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,11,pk_12100,urgent help needed,0.437336
20,"My dog keeps eating grass and throwing up, should I be worried?",Hybrid,12,pk_06014,Analyze Patient Symptoms,0.435206
